gene	cluster
Mfsd10	4
Nop14	4
Grk4	3
Htt	1
Msantd1	5
Rgs12	10
Lrpap1	1
Trmt44	3
Acox3	15
Htra3	8
Sh3tc1	0
Ablim2	0
Afap1	8
Sorcs2	0
2210406O10Rik	2
Grpel1	1
Tada2b	0
Ccdc96	2
Tbc1d14	1
D5Ertd579e	4
Bloc1s4	4
Mrfap1	6
Man2b2	0
Ppp2r2c	13
Wfs1	9
Jakmip1	13
Crmp1	13
Evc	9
Evc2	9
Msx1	10
Stx18	4
Nsg1	10
Zbtb49	3
Lyar	4
Tmem128	1
Slc2a9	0
Wdr1	6
Zfp518b	3
Clnk	13
Gm42528	2
Hs3st1	11
Gm7816	7
Gm2810	3
Rab28	1
Bod1l	1
Gm16223	3
Gm7854	5
Cpeb2	4
Gm42551	3
6030400A10Rik	3
C1qtnf7	2
Gm43022	2
Cc2d2a	0
Fbxl5	1
Gm42462	5
Gm43182	5
Gm43181	3
Gm42555	5
Bst1	1
Cd38	1
Gm16014	3
Gm5292	3
Prom1	2
Tapt1	0
E430021H15Rik	3
Gm5865	2
Ldb2	10
Gm43508	3
Qdpr	4
Lap3	1
Med28	1
Fam184b	5
Ncapg	16
Lcorl	4
Gm43201	3
Gm43200	3
Slit2	8
Gm43426	9
5730480H06Rik	0
Gm43321	7
Adgra3	0
Ppargc1a	7
Dhx15	1
Gm43178	2
9230114K14Rik	9
Sod3	8
Ccdc149	11
Lgi2	8
Sepsecs	0
Pi4k2b	0
Zcchc4	0
Anapc4	4
Slc34a2	5
Sel1l3	14
Smim20	4
Gm45495	2
Rbpj	6
Tbc1d19	9
Stim2	4
Gm15975	5
Pcdh7	11
Gm42635	7
Gm42481	2
Gm42480	14
Gm42482	14
Gm42478	14
Gm42639	2
Gm42640	14
Gm42484	2
Gm37720	9
Gm42483	7
Arap2	1
Gm43237	9
Gm43753	2
0610040J01Rik	3
Rell1	1
Pgm2	4
Tbc1d1	4
Gm43721	5
Gm15823	3
Gm6044	2
Gm3716	5
Gm20033	14
Klf3	6
C230096K16Rik	3
Tlr1	4
Tlr6	0
Fam114a1	8
Gm43627	2
Tmem156	3
Klhl5	4
Wdr19	12
Rfc1	1
Gm43628	3
Rpl9	19
Lias	4
1110003F10Rik	5
Ugdh	4
Gm43289	2
Smim14	1
Gm43290	2
4930589O11Rik	2
Ube2k	1
Gm40309	3
Gm42726	3
Pds5a	1
Gm42727	2
Gm42728	3
C030017G13Rik	2
N4bp2os	3
N4bp2	4
Gm42648	2
Rhoh	6
9130230L23Rik	5
Rbm47	1
Gm43775	3
Gm43323	3
Apbb2	10
Gm43793	2
Gm43343	3
Gm43795	2
C530043K16Rik	10
Uchl1	12
Limch1	12
Gm6517	2
Phox2b	12
Gm42670	3
Tmem33	1
Slc30a9	4
Bend4	3
Gm26756	5
Gm42632	5
Gm20072	5
Atp8a1	1
Gm42735	3
Gm42737	5
D630030B08Rik	2
Gm42466	3
Gm43028	5
Guf1	0
Gnpda2	0
Gm42653	5
Commd8	1
Atp10d	0
Nfxl1	15
Gm43815	2
Nipal1	13
Txk	13
Tec	1
Gm43499	3
Gm9870	2
Slain2	1
Fryl	8
Gm42572	3
Gm42571	2
Ociad1	1
Gm42732	2
Ociad2	9
Dcun1d4	0
Lrrc66	17
Sgcb	0
Usp46	0
Gm43417	2
Dancr	0
Rasl11b	12
Scfd2	0
6720475M21Rik	3
Gm43167	2
Fip1l1	1
Gm43747	2
Lnx1	10
Gm6116	5
Chic2	1
Gm42576	3
Pdgfra	8
Kit	7
Gm43101	7
Gm43102	7
Kdr	10
Srd5a3	4
Tmem165	1
Clock	4
Ube2n-ps1	5
Gm43658	2
Gm7467	2
Exoc1	4
Cep135	0
C530008M17Rik	2
Aasdh	3
Ppat	0
Paics	1
Srp72	1
Hopx	13
Spink2	14
Rest	1
Noa1	0
Polr2b	4
Igfbp7	8
Adgrl3	12
Rpl7-ps7	3
Epha5	5
Cenpc1	0
Stap1	15
Uba6	4
Ythdc1	1
Ugt2b34	7
Sult1b1	7
Sult1d1	7
Sult1e1	11
Jchain	5
Utp3	1
Rufy3	4
Grsf1	4
Mob1b	4
Gm15682	5
Dck	6
Slc4a4	11
Adamts3	14
Cox18	0
Ankrd17	1
Gm9958	2
Afp	5
Rassf6	2
Cxcl5	9
Ppbp	5
Pf4	15
Cxcl3	4
Cxcl1	15
Cxcl2	6
Mthfd2l	0
Ereg	17
Areg	13
Btc	12
Parm1	7
Rchy1	1
Thap6	3
Cdkl2	9
Gm26582	5
G3bp2	6
Uso1	1
Gm15710	3
Ppef2	2
Naaa	6
Sdad1	4
Cxcl9	6
Art3	12
Cxcl10	6
Cxcl11	4
Nup54	4
Scarb2	1
Stbd1	11
Ccdc158	2
Shroom3	11
Sept11	1
Gm43682	2
Ccni	1
Gm43681	2
2010109A12Rik	2
Ccng2	4
Cxcl13	2
Cnot6l	1
Mrpl1	4
Fras1	11
Anxa3	1
Gm42603	2
Gm33370	5
Gm43147	2
Gm8013	5
Gm9484	5
Bmp2k	6
Paqr3	3
Antxr2	1
C430019N01Rik	3
Gm42759	2
Prdm8	2
Fgf5	14
Mir703	3
Bmp3	11
Prkg2	14
Rasgef1b	15
Hnrnpd	6
Gm17092	3
4930524J08Rik	5
Hnrnpdl	1
Enoph1	0
Sec31a	1
5430416N02Rik	16
Gm42690	5
Lin54	0
Cops4	1
Plac8	6
Coq2	0
Hpse	4
Helq	3
Mrps18c	1
Gm43511	3
Abraxas1	3
Gm43513	2
Gm43514	5
4930458D05Rik	7
Gpat3	0
Gm42987	5
Cds1	0
Gm43273	2
Wdfy3	1
Gm43787	5
Arhgap24	0
Ptpn13	11
Slc10a6	9
Gm15844	12
Aff1	1
Klhl8	0
Hsd17b11	1
Gm43545	2
Nudt9	4
Sparcl1	8
Spp1	4
Pkd2	8
BC005561	4
D930016D06Rik	3
Zfp951	3
Abcg3	0
Gbp8	4
Gbp9	6
Gbp4	6
Gbp10	5
Gbp6	4
Gbp11	5
Gm32051	5
Lrrc8b	12
Gm42141	5
Lrrc8c	1
C230066G23Rik	5
Lrrc8d	4
Rps15a-ps5	5
Zfp326	4
Gm43817	2
Gm28050	2
Zfp644	1
Gm43421	5
Cdc7	16
Tgfbr3	8
Gm43423	2
Gm42900	14
Brdt	12
Ephx4	12
Btbd8	3
Gm9727	2
Glmn	0
Rpap2	0
Gfi1	13
Evi5	1
Gm43593	2
Rpl5	6
Fam69a	3
Rps19-ps8	5
Mtf2	4
Tmed5	6
Ccdc18	5
Dr1	1
Gm43081	14
Pigg	3
Atp5k	6
Mfsd7a	3
Pcgf3	0
Gm10086	7
Gak	1
Tmem175	0
Dgkq	3
Idua	3
Fgfrl1	9
Crlf2	1
5430403G16Rik	3
4930522L14Rik	3
Gm15446	3
Zfp932	0
Gm17655	3
Gm35315	5
Gtpbp6	0
Zfp605	3
Chfr	4
Gm15787	3
Golga3	4
Gm43138	3
Gm43137	5
Ankle2	4
Pgam5	0
Pxmp2	12
Pole	16
Fbrsl1	0
Galnt9	3
Noc4l	4
Ddx51	3
Gm42595	3
Ep400	1
Gm15559	2
Pus1	0
Ulk1	0
Hscb	0
Chek2	10
Ttc28	8
Gm42778	2
Gm43677	2
Pitpnb	1
Mn1	8
Cryba4	2
Crybb1	5
Tpst2	1
Tfip11	0
Srrd	0
Hps4	0
Asphd2	2
Sez6l	9
Grk3	4
2900026A02Rik	10
F830115B05Rik	2
Sgsm1	10
Wscd2	9
Cmklr1	1
Ficd	3
Sart3	0
Gm3511	3
Iscu	1
Tmem119	8
Selplg	6
Coro1c	1
Gm43336	3
Ssh1	4
Dao	17
Usp30	3
Gm42913	2
Alkbh2	0
Ung	3
Acacb	10
Myo1h	14
Kctd10	4
Ube3b	0
Mmab	3
Mvk	0
Fam222a	2
Trpv4	15
Gltp	1
Tchp	3
Git2	1
4930515G01Rik	2
Ankrd13a	1
1500011B03Rik	4
Oasl2	6
Gm13822	3
Oasl1	4
2210016L21Rik	1
Sppl3	1
C730045M19Rik	3
Gm13827	2
Rpl37rt	3
Acads	0
Unc119b	0
Mlec	1
Pop5	4
Rnf10	1
Coq5	4
Dynll1	6
Gm13830	14
Srsf9	6
Gatc	0
Triap1	4
Cox6a1	6
Sirt4	3
Gm24407	17
Pxn	1
Gm13840	3
Rplp0	19
Gcn1l1	4
1110006O24Rik	2
Rab35	1
Bicdl1	11
Cit	8
Gm14508	5
Prkab1	0
Hspb8	11
Suds3	4
Taok3	1
Gm43637	3
Pebp1	6
Gm42546	2
Gm10399	3
Vsig10	0
Wsb2	1
Rfc5	0
Gm15728	2
Ksr2	5
Nos1	2
Fbxo21	0
Tesc	8
Fbxw8	0
Rnft2	7
2410131K14Rik	3
Med13l	1
Gm43788	3
Gm43275	3
Gm43274	3
Gm43052	5
Gm43051	5
Tbx3	12
Rbm19	0
Sdsl	2
Plbd2	1
Slc8b1	0
Tpcn1	15
2510016D11Rik	2
Iqcd	5
Rita1	7
Ddx54	1
Dtx1	10
Oas2	4
Oas3	6
Oas1c	3
Oas1b	3
Oas1g	5
Oas1a	4
Ptpn11	1
Gm42930	2
Rpl6	19
Hectd4	0
Trafd1	6
Gm42918	5
Naa25	4
Gm43420	2
Erp29	6
Tmem116	2
Mapkapk5	3
Aldh2	6
Acad12	3
Acad10	2
Brap	4
Atxn2	1
Gm43571	3
Gm42866	2
Sh2b3	1
4933437G19Rik	2
Pheta1	3
Cux2	7
Myl2	2
Ccdc63	2
Ppp1cc	1
Gm42748	3
Hvcn1	0
Tctn1	3
Gm15481	7
Pptc7	4
Rad9b	9
Vps29	6
Fam216a	0
Gpn3	0
Gm42830	2
Arpc3	6
Gm42829	3
Anapc7	8
Atp2a2	8
Gm43359	8
Gm43360	9
Gm43361	8
Ift81	0
P2rx7	15
P2rx4	1
Camkk2	4
Anapc5	1
Rnf34	4
Kdm2b	15
Gm43411	2
A930024E05Rik	13
Orai1	6
Gm43412	2
Gm6444	7
Tmem120b	3
Rhof	13
Gm43413	2
AI480526	0
4932422M17Rik	3
Setd1b	1
Psmd9	4
Wdr66	9
Bcl7a	0
Gm15747	5
Mlxip	4
Gm42907	2
Gm42908	3
Gm43813	0
Diablo	4
Vps33a	4
Gm43133	3
Clip1	1
Gm42651	2
Zcchc8	4
Rsrc2	6
Kntc1	16
Hcar2	4
Hcar1	9
Denr	1
Ccdc62	3
Hip1r	10
Vps37b	13
Abcb9	13
Ogfod2	0
Arl6ip4	1
Pitpnm2	10
Mphosph9	0
Gm43339	2
2810006K23Rik	0
Cdk2ap1	1
Sbno1	1
Gm37415	2
Kmt5a	1
Rilpl2	1
Snrnp35	0
Rilpl1	0
Gm43034	17
Tmed2	6
Ddx55	0
Eif2b1	0
Gtf2h3	0
Tctn2	9
Atp6v0a2	4
Ccdc92	11
Zfp664	4
Ncor2	4
Scarb1	10
Gm42633	10
Ubc	6
Gm10382	3
Dhx37	0
Bri3bp	4
Aacs	0
Slc15a4	4
Stx2	0
Ran	6
Adgrd1	7
Rps16-ps2	3
Sfswap	4
Gm42979	3
Mmp17	12
Zfp11	3
Mrps17	1
Nipsnap2	4
Gm15903	2
Psph	0
Cct6a	6
Sumf2	0
Phkg1	5
Chchd2	6
Zbed5	12
Nupr1l	2
Vkorc1l1	0
Gm42986	3
Gm43482	2
Gusb	1
Asl	4
Crcp	0
Tpst1	8
Kctd7	2
Rabgef1	4
Gm15920	3
Gm15921	5
Tmem248	4
Gm6598	2
Gm42467	3
Sbds	1
Tyw1	0
Galnt17	7
Auts2	8
Gm43483	7
Gm42443	9
C230071H17Rik	9
Gm42991	9
Gm42992	9
2610011E03Rik	9
Gm42993	9
Gm42995	9
Gm42989	9
Gm43018	9
Gm43187	9
Castor2	0
Rcc1l	0
B230377A18Rik	14
Gtf2ird2	3
Ncf1	1
Gtf2i	1
Gm43481	3
Gtf2ird1	9
Clip2	0
2700029L08Rik	2
Rfc2	4
Lat2	13
Eif4h	6
Limk1	0
Gm10369	2
Eln	8
Mettl27	12
Cldn3	7
Gm43372	2
Abhd11	0
Abhd11os	7
Stx1a	7
Bud23	4
Dnajc30	0
Vps37d	7
Mlxipl	7
Tbl2	0
Bcl7b	1
Baz1b	1
Nsun5	0
Pom121	4
Hip1	6
Gm42731	3
Ccl24	6
Gm43123	5
Rhbdd2	0
Gm15607	5
Por	1
Tmem120a	4
Mdh2	6
Hspb1	8
Ywhag	1
Ssc4d	5
Dtx2	0
Upk3b	11
Rasa4	15
Polr2j	1
Lrwd1	0
Alkbh4	3
Orai2	0
Prkrip1	4
Gm5050	5
Sh2b2	4
Cux1	1
A430110C17Rik	3
Gm38082	3
Ift22	0
4933404O12Rik	16
Fis1	6
Cldn15	11
Znhit1	1
Plod3	1
Ap1s1	1
Serpine1	0
Trim56	4
Muc3	7
Gm20768	2
Muc3a	2
Ufsp1	7
Srrt	1
Trip6	0
Slc12a9	4
Ephb4	10
Pop7	4
9130604C24Rik	2
Gigyf1	1
Gnb2	6
Mospd3	0
Gm7285	2
Pcolce	8
Fbxo24	14
Gm36266	2
Gm16089	2
Lrch4	18
Gm20605	2
Irs3	2
Agfg2	0
Gm15498	14
Gm15753	5
Nyap1	3
Tsc22d4	6
Ppp1r35	4
Mepce	0
Zcwpw1	16
Pilra	4
Pilrb1	15
Pilrb2	15
Cyp3a13	2
Gjc3	12
Zkscan1	0
Zscan21	0
Zfp113	0
Cops6	1
Mcm7	16
Ap4m1	0
Taf6	0
Cnpy4	0
Mblac1	3
Nxpe5	15
Lamtor4	6
BC037034	3
6330418K02Rik	3
Gpc2	5
Stag3	2
Pvrig	13
Gm10874	5
Zfp157	0
Zfp68	0
Gm42815	17
A430033K04Rik	0
Fam20c	4
Pdgfa	12
6330403L08Rik	3
Prkar1b	9
Gm15672	2
Dnaaf5	3
Sun1	0
Get4	4
Adap1	4
Cox19	4
3110082I17Rik	0
Gpr146	1
C130050O18Rik	4
Zfand2a	0
Micall2	12
Ints1	0
Mafk	4
Tmem184a	7
Psmg3	4
Elfn1	2
Mad1l1	0
Nudt1	0
Mrm2	3
Snx8	1
Eif3b	1
Chst12	4
Grifin	5
Lfng	1
Ttyh3	1
Iqce	0
Brat1	3
Amz1	18
Gna12	15
Card11	13
Sdk1	2
Foxk1	0
Ap5z1	0
Mmd2	12
Wipi2	4
Tnrc18	1
Fbxl18	3
Actb	19
Fscn1	10
Rnf216	1
Gm43378	3
Rbak	0
Zfp12	3
Zfp316	3
E130309D02Rik	0
Zdhhc4	0
0610040B10Rik	0
Kdelr2	1
Daglb	15
Rac1	6
Fam220a	5
Fam220a.1	3
Cyth3	1
Usp42	0
D130017N08Rik	2
Eif2ak1	4
Aimp2	0
Pms2	0
Ccz1	1
Lmtk2	3
Tecpr1	4
2900089D17Rik	3
Bri3	6
Baiap2l1	11
Gm15708	3
Trrap	4
Smurf1	0
Arpc1a	1
Arpc1b	6
Pdap1	6
Bud31	1
Ptcd1	3
Cpsf4	0
Atp5j2	6
Zkscan14	0
Zkscan5	3
Zfp655	4
Zscan25	2
Gm42636	2
Cyp3a11	7
Cyp3a25	7
B230303O12Rik	5
Rnf6	1
Cdk8	4
Wasf3	7
Gm8494	2
Usp12	1
Rpl21	6
Rasl11a	9
Gtf3a	4
Mtif3	0
Lnx2	3
Polr1d	6
Flt3	5
D5Ertd605e	5
Gm43460	2
Pan3	1
Flt1	10
Pomp	6
Slc46a3	3
Mtus2	0
Gm10167	3
Slc7a1	4
Ubl3	6
Katnal1	3
1810059H22Rik	14
5930430L01Rik	9
Gm15411	14
Hmgb1	6
Mm2pr	14
Gm42788	2
Uspl1	4
2310047D07Rik	17
Alox5ap	6
Medag	11
Wdr95	5
Hsph1	1
Gm5566	3
B3glct	0
Fry	8
Brca2	16
N4bp2l1	15
Gm43597	7
N4bp2l2	1
Pds5b	4
Stard13	12
D730045B01Rik	2
1700028E10Rik	2
Rfc3	0
Gm20559	4
Gm43197	5
Samd9l	6
Hepacam2	7
Vps50	0
Gm43294	2
Tfpi2	2
Gng11	8
Bet1	1
Col1a2	8
Gm43921	2
Casd1	4
Gm44432	3
Sgce	8
Peg10	3
Gmfg-ps	5
Ppp1r9a	15
Gm26814	3
Gm44250	3
Pon3	15
Pon2	1
Asb4	7
Pdk4	12
Dync1i1	17
Slc25a13	0
Sem1	6
Sdhaf3	0
Tac1	7
Asns	11
C1galt1	4
Col28a1	2
Mios	0
Rpa3	0
Umad1	0
A430035B10Rik	3
Glcci1	0
Ica1	10
Nxph1	14
Ndufa4	6
Phf14	1
Thsd7a	10
Tmem106b	1
Gm2796	2
Tmem168	4
Bmt2	4
Gpr85	3
2610001J05Rik	1
1110019D14Rik	3
Foxp2	7
Mdfic	1
Tfec	6
Gm15473	5
Gm4876	5
Tes	6
D830026I12Rik	10
Cav2	10
Cav1	10
Met	3
Capza2	6
St7	0
Gm27365	2
Gm43533	5
Gm43844	5
Cftr	14
Cttnbp2	7
Gm26809	3
Gm20186	11
Lsm8	1
Gm42583	14
Tspan12	10
Ing3	4
Cped1	8
Fam3c	1
Ptprz1	12
Aass	9
Cadps2	10
Slc13a1	7
Ndufa5	6
Wasl	1
Gm42856	3
Tmem229a	8
Pot1a	0
Gm42547	3
6530409C15Rik	5
Gm42549	5
Gm42548	3
Zfp800	1
Gcc1	0
Arf5	6
Snd1	1
Gm37321	5
Gm37978	3
Lrrc4	5
Gm37940	5
Rbm28	1
Impdh1	10
Hilpda	1
Calu	1
Ccdc136	9
Flnc	8
Atp6v1f	6
Kcp	9
Irf5	6
Tnpo3	1
Gm43029	2
Tspan33	11
Smo	11
Gm13717	2
Ahcyl2	1
Strip2	5
Smkr-ps	5
Nrf1	4
Ube2h	1
Zc3hc1	0
Klhdc10	0
Tmem209	0
Cep41	3
Mest	12
Copg2	4
Gm27019	5
Lncpint	4
5330406M23Rik	3
Gm13835	3
Gm37728	9
2210408F21Rik	0
Mkln1os	2
Mkln1	1
Podxl	10
Plxna4	15
Plxna4os1	3
Chchd3	1
Gm42895	5
Exoc4	1
Slc35b4	0
Akr1b3	1
Akr1b8	9
Akr1b10	0
Bpgm	0
Cald1	8
Agbl3	0
Tmem140	4
Cyren	0
Wdr91	0
Slc23a4	14
Cnot4	1
Nup205	0
1810058I24Rik	1
Fam180a	11
Mtpn	6
9330158H04Rik	7
Chrm2	9
Ptn	8
Creb3l2	1
Ybx1-ps2	5
Atp6v0c-ps2	5
Trim24	4
Svopl	14
Atp6v0a4	11
D630045J12Rik	7
Zc3hav1l	3
Zc3hav1	1
Rpl30-ps1	5
Ttc26	9
Ubn2	1
Fmc1	1
Luc7l2	6
Gm26699	0
Klrg2	5
Clec2l	9
Hipk2	1
Tbxas1	1
Parp12	6
4930599N23Rik	5
Kdm7a	6
Gm49041	4
Slc37a3	0
Rab19	13
Mkrn1	6
Dennd2a	8
8030453O22Rik	2
Adck2	0
Ndufb2	6
Braf	1
Fth-ps2	5
Mrps33	6
Agk	0
E330009J07Rik	3
Ssbp1	1
Clec5a	4
Mgam	5
Prss2	5
Trbc1	13
Trbc2	13
Ephb6	11
Gstk1	0
Tmem139	7
Casp2	0
Zyx	6
Epha1	9
Tcaf2	3
Tcaf1	8
Arhgef5	11
Tpk1	3
Rbpj-ps3	3
Cul1	1
Ezh2	16
Gm26625	17
Rny3	5
Rny1	5
Pdia4	6
Rpl35a-ps7	5
Zfp398	4
Gm44041	2
Zfp282	0
Zfp212	0
Zfp783	9
Zfp956	3
Zfp777	3
Zfp746	0
Krba1	9
Zfp467	0
Zfp862-ps	0
Gm7887	5
Atp6v0e2	11
Lrrc61	3
Rarres2	8
Repin1	12
Zfp775	3
AI854703	2
Gimap8	13
Gimap9	13
Gimap4	13
Gimap6	8
Gm28053	5
Gimap7	13
Gimap1os	13
Gimap1	13
Gimap5	13
4833403J16Rik	13
Gimap3	13
Tmem176b	6
Tmem176a	15
Aoc1	7
Gpnmb	12
Malsu1	4
Igf2bp3	3
Tra2a	6
Gm43980	3
Ccdc126	0
Fam221a	3
Mpp6	4
Gsdme	0
Osbpl3	13
Cycs	6
5430402O13Rik	14
Nfe2l3	11
Hnrnpa2b1	6
Cbx3	6
Snx10	6
Skap2	6
Hoxa1	14
Hotairm1	0
Gm27477	9
Hoxa2	3
Hoxaas2	7
Hoxa3	9
Gm15050	11
Hoxaas3	9
5730596B20Rik	9
Hoxa4	9
Hoxa5	0
Hoxa6	7
Hoxa7	10
Gm8129	5
Hibadh	1
Gm44434	2
Tax1bp1	6
Jazf1	5
Creb5	1
Gm44080	3
Tril	8
Chn2	0
9130019P16Rik	5
Prr15	11
Wipf3	11
Scrn1	9
Fkbp14	8
Plekha8	3
Mturn	9
Znrf2	1
Nod1	4
Ggct	4
Gars	1
Mindy4	3
Aqp1	10
Adcyap1r1	8
Pde1c	2
Lsm5	1
Avl9	4
Kbtbd2	4
Gm10209	2
Fkbp9	8
Nt5c3	4
Gm3793	2
Ppm1k	0
Herc6	6
Gm37397	2
Pyurf	0
Lancl2	3
Vopp1	0
Rps15-ps2	5
Abcg2	8
Herc3	3
Nap1l5	7
Fam13a	9
Tigd2	4
Gprin3	13
Mmrn1	10
Ccser1	7
Smarcad1	4
Hpgds	15
Tnip3	6
Ndnf	9
Prdm5	9
Mad2l1	16
Gm4045	3
Gm9794	3
Gng12	1
Gm15644	5
Gadd45a	4
E230016M11Rik	2
Gm8566	2
Serbp1	6
Il12rb2	13
Tacstd2	5
Igkc	18
Rpia	4
Eif2ak3	0
Rpl34-ps1	3
Thnsl2	12
Fabp1	5
Smyd1	11
Krcc1	1
Gm44321	3
Cd8b1	13
Gm44175	5
Cd8a	13
Rmnd5a	1
Gm44130	2
Rnf103	0
Chmp3	1
Kdm3a	4
Reep1	11
Mrpl35	1
Immt	1
Ptcd3	0
Polr1a	0
St3gal5	0
Gm29438	7
Atoh8	10
Usp39	0
Gm45051	7
0610030E20Rik	4
Tmem150a	8
Rnf181	4
Vamp5	8
Vamp8	6
Ggcx	0
Mat2a	6
Particl	9
Capg	6
Elmod3	0
Retsat	3
Gm45053	5
Tgoln1	1
Gm20536	5
Tcf7l1	9
Gm37969	7
Gm37736	2
Kcmf1	1
D530018E20Rik	3
Tmsb10	19
Suclg1	1
Gm6210	2
Lrrtm1	12
Reg3b	5
Reg1	5
Reg3g	5
Gcfc2	0
Mrpl19	4
Eva1a	10
Pole4	1
Hk2	6
Gm38843	15
Sema4f	5
M1ap	2
Dok1	4
Loxl3	0
Htra2	4
Aup1	1
Dqx1	5
Pcgf1	3
Lbx2	3
Ccdc142os	2
Mrpl53	18
Mogs	4
Wbp1	0
Ino80b	4
Rtkn	12
Wdr54	2
1700003E16Rik	14
Dctn1	1
Slc4a5	17
Mthfd2	4
Gm43890	5
Mob1a	6
Bola3	1
Tet3	1
5430434F05Rik	3
Dguok	1
Actg2	0
Stambp	4
Tex261	1
Nagk	4
Paip2b	0
Zfp638	1
Gm43920	3
Dysf	10
Cyp26b1	10
Exoc6b	0
Spr	1
Sfxn5	4
Rab11fip5	15
Smyd5	0
Pradc1	0
Cct7	6
Alms1	3
Gm43588	2
Gm42600	2
Ptges3-ps	3
Nat8f4	7
Nat8f1	3
Tprkb	0
Dusp11	1
Tgfa	3
Gm10443	3
Fam136a	0
Snrpg	6
Pcyox1	15
Tia1	1
C87436	0
A430078I02Rik	5
2310040G24Rik	0
Gm43936	3
Gm28720	2
Gm28719	2
Pcbp1	6
1600020E01Rik	0
Gm44369	2
Asprv1	5
Mxd1	6
Gm44292	3
Snrnp27	6
Gmcl1	0
Anxa4	1
2610306M01Rik	3
Aak1	1
Gm44153	2
Gm44152	3
Gm44093	2
Nfu1	1
Gfpt1	1
Antxr1	8
Gm44416	2
Gm44417	2
Gm44414	2
Arhgap25	15
Gm44198	2
Aplf	3
Efcc1	9
Rab43	4
Gm44423	3
9930120I10Rik	3
Isy1	1
B130021K23Rik	3
Cnbp	6
Copg1	1
Hmces	0
Rps19-ps9	5
H1fx	0
Gm5577	2
Rab7	6
Gm44187	3
Rpn1	6
Gata2	10
Eefsec	0
Ruvbl1	4
Sec61a1	1
Mgll	10
Gm44005	10
Abtb1	0
Podxl2	7
Mcm2	16
Tpra1	0
4930512J16Rik	5
Plxna1	0
Chchd6	0
Txnrd3	3
Vmn1r43	5
Zxdc	0
C030015A19Rik	2
Klf15	9
Aldh1l1	10
Slc41a3	0
Iqsec1	4
Rpl21-ps12	3
Nup210	13
Hdac11	9
Fbln2	8
1810044D09Rik	3
Chchd4	4
Tmem43	4
Xpc	0
Lsm3	4
Slc6a6	6
Gm45828	3
Ccdc174	4
Fgd5	10
Nr2c2	1
Mrps25	1
Rbsn	0
Prickle2	9
Adamts9	10
9530026P05Rik	9
Gm43923	9
Gm44220	2
Magi1	10
Slc25a26	3
Lrig1	7
Kbtbd8	3
Suclg2	4
Eogt	10
Tmf1	1
Uba3	4
Arl6ip5	1
Frmd4b	1
Mitf	15
Gm15531	2
Gm765	14
Foxp1	6
Gm20696	3
Gm20705	2
Eif4e3	4
Gpr27	2
Gm6681	17
Tpt1-ps3	3
Rybp	4
Gm44045	3
Gm44044	3
Shq1	3
Gm44116	7
Gxylt2	9
Ppp4r2	1
Pdzrn3	8
9530086O07Rik	9
Gm43953	2
Gm43947	9
Gm43946	9
Chl1	12
Gm44439	12
Gm44441	12
Gm44440	12
Gm44436	2
Trnt1	4
Crbn	4
Setmar	2
Sumf1	4
Rpl36-ps12	3
Itpr1	1
Gm16433	5
Gm17055	5
Bhlhe40	6
Arl8b	1
Edem1	6
Grm7	9
Lmcd1	10
Rad18	16
Srgap3	0
Thumpd3	4
Gt(ROSA)26Sor	4
Setd5	1
Lhfpl4	3
Mtmr14	0
Gm43935	2
Brpf1	4
Ogg1	3
Camk1	15
Tada3	0
Arpc4	6
Ttll3	3
Rpusd3	9
Cidec	7
Jagn1	4
Il17re	11
Il17rc	0
Creld1	0
Emc3	1
Fancd2	16
Brk1	6
Vhl	4
Irak2	4
Gm43963	5
Gm43912	5
Tatdn2	4
Gm26982	2
Sec13	1
Atp2b2	7
Hrh1	3
Atg7	4
Gm19040	2
Vgll4	1
Tamm41	3
Syn2	9
Pparg	3
Tsen2	0
Mkrn2os	7
Mkrn2	0
Raf1	4
Gm14335	2
D830050J10Rik	3
Cand2	7
Rpl32	19
Efcab12	2
Mbd4	3
Ift122	0
Plxnd1	8
Tmcc1	15
Gm8213	3
9530062K07Rik	2
Washc2	1
Gm44103	5
Zfand4	16
March8	0
Gm44237	2
Alox5	15
Zfp422	0
Rassf4	1
Depp1	10
Tmem72	5
Cxcl12	8
Gm7292	3
Zfp637	0
Zfp239	2
Hnrnpf	6
4933440N22Rik	3
Gm43863	2
Fxyd4	2
Gm4875	5
Rasgef1a	2
Csgalnact2	4
Ret	3
Bms1	1
Zfp248	3
Zfp9	9
Ankrd26	0
Cacna1c	7
Dcp1b	0
Adipor2	1
Wnt5b	9
Fbxl14	4
Erc1	10
Rad52	3
Wnk1	6
Ccdc77	3
Kdm5a	1
Il17ra	4
Hdhd5	3
Cecr2	2
Atp6v1e1	6
Bcl2l13	0
Bid	4
Mical3	10
Pex26	3
Tuba8	3
Usp18	6
Gm44148	2
Slc6a13	13
Klrg1	13
Gm6637	5
M6pr	6
Phc1	0
Rimklb	2
Gm8430	3
Mfap5	11
Gm16556	5
Apobec1	1
Gdf3	5
Dppa3	2
Gm10224	3
Slc2a3	13
Gm5112	3
Gm26826	2
Foxj2	4
C3ar1	1
Necap1	4
Clec4a1	6
Clec4a3	6
Clec4b1	3
Clec4a2	1
Clec4n	1
Clec4d	4
Clec4e	4
Vmn2r26	2
Cd163	15
Pex5	0
Clstn3	7
Gm44096	5
C1rl	4
C1ra	8
C1s1	8
Lpcat3	4
Emg1	1
Phb2	1
Ptpn6	6
Grcc10	18
