genes	geneCluster
Lmntd1	2
Gm44086	2
Gm15720	2
Gm6654	2
Gm44270	2
Arntl2	2
Rep15	2
Pthlh	2
Gm44021	2
Gm44022	2
Gm15779	2
Gm44043	2
Prkcg	2
Gm15927	2
Gm7363	2
Il11	2
Zfp579	2
Gm15510	2
Gm45133	2
Rasl2-9	2
Gm5321	2
Gm36371	2
Gm45148	2
Zfp583	2
Zfp78	2
Zfp418	2
Zfp772	2
Gm45551	2
Zfp551	2
Gm15773	2
Gm18194	2
Zfp128	2
1810019N24Rik	2
Pla2g4c	2
9330104G04Rik	2
Gm42372	2
Gm7287	2
Gm45104	2
Gm10676	2
Gm26802	2
Ppp1r13l	2
Klc3	2
Apoc4	2
Gm45114	2
Zfp109	2
Zfp108	2
Zfp93	2
Zfp94	2
Zfp575	2
Zfp526	2
4732471J01Rik	2
Tmem91	2
Cyp2s1	2
Sptbn4	2
Prx	2
Gm10046	2
Gm31024	2
Fbxo27	2
Lgals7	2
Capn12	2
Gm44699	2
Ggn	2
Dpf1	2
Zfp940	2
C230062I16Rik	2
Gm10169	2
Zfp14	2
Zfp566	2
Thap8	2
Syne4	2
Arhgap33	2
Gm26935	2
Sbsn	2
Lsr	2
Fam187b	2
G630030J09Rik	2
Gm37292	2
Gm12758	2
2310043P16Rik	2
Kctd15	2
Gm44836	2
Gm45094	2
Gm44636	2
Rhpn2	2
B230322F03Rik	2
Rpl17-ps9	2
Gm37452	2
Gm38340	2
E230020A03Rik	2
Gm6851	2
Gm6887	2
Gm9294	2
1700028J19Rik	2
Clec11a	2
Shank1	2
Syt3	2
5430431A17Rik	2
Fam71e1	2
Mybpc2	2
Kcnc3	2
Gm15545	2
Ppfia3	2
Ntf5	2
Tulp2	2
Hsd17b14	2
Car11	2
Lmtk3	2
Gm45629	2
Saa1	2
Gm9392	2
Gm45041	2
Gm44822	2
Gm9354	2
Ano5	2
Gm7336	2
Gm44509	2
Gm44510	2
Gm34121	2
Gm5596	2
Gm10297	2
A230057D06Rik	2
A330076H08Rik	2
Peg12	2
Gm5898	2
Gm45212	2
Gm44752	2
4833412C05Rik	2
Rpl17-ps10	2
Gm44758	2
Gm44645	2
Gm44553	2
Gm44834	2
Gm44695	2
Gm44835	2
Gm39041	2
Kif7	2
5430400D12Rik	2
Gm44950	2
Gm45203	2
Ndufab1-ps	2
Gm45718	2
Gm44899	2
Gm44967	2
Ndufs6b	2
Cpeb1	2
Fsd2	2
Gm45698	2
Gm45088	2
Bnc1	2
Saxo2	2
Gm44916	2
Tmc3	2
Gm7964	2
Gm49493	2
Arnt2	2
Gm6155	2
Gm44578	2
Rab38	2
Rps13-ps2	2
Me3	2
Ccdc89	2
Ankrd42	2
Gm26944	2
Gm26981	2
Gm45200	2
Gm26862	2
Tsku	2
Gm15506	2
Wnt11	2
Gm45187	2
Gdpd5	2
Klhl35	2
Gm15635	2
Gm10603	2
Gm37716	2
Cox20b	2
Gm44953	2
Gm44545	2
Gm47324	2
Gm45620	2
Gm45380	2
Folr1	2
Lrrc51	2
Gm45399	2
Dnajc19-ps	2
Trim6	2
Olfr655	2
Gm45632	2
Gm45684	2
Nrip3	2
Gm25636	2
AA474408	2
2310014F06Rik	2
4933406I18Rik	2
Calcb	2
Plekha7	2
C430039J01Rik	2
AV356131	2
Gm45084	2
Gm44652	2
Iqck	2
Crym	2
Abca14	2
Gm45113	2
9030407P20Rik	2
Vwa3a	2
Gm45137	2
Gm44901	2
2210406H18Rik	2
Gm44746	2
4930413G21Rik	2
Slc5a11	2
Gm9967	2
Tbx6	2
Gm44735	2
Pagr1a	2
Zfp689	2
B130055M24Rik	2
Ccdc189	2
9430064I24Rik	2
Stx1b	2
Prss53	2
Prss36	2
Gm44850	2
9130023H24Rik	2
Gm44673	2
Gm44891	2
1500002F19Rik	2
Gm15483	2
Adam12	2
Gm45532	2
Gm45328	2
Lrrc27	2
Olfr46	2
Zfp941	2
Ano9	2
Lrrc56	2
Lmntd2	2
Rassf7	2
Eps8l2	2
Gm10575	2
Muc2	2
Gm45630	2
Tnnt3	2
Ascl2	2
Slc22a18	2
Mrgpre	2
Gm44930	2
Bc1	2
Ppp1r14c	2
Ccdc170	2
Esr1	2
Rgs17	2
Lrp11	2
B430219N15Rik	2
Adgb	2
Gm48798	2
Gm20655	2
Txlnb	2
Nhsl1	2
Perp	2
Rpl32l	2
4933406P04Rik	2
Raet1e	2
Gm26528	2
Raet1d	2
Slc2a12	2
Vnn1	2
Soga3	2
Gm46218	2
Gm48335	2
Gm48334	2
Gm47508	2
Gm16364	2
Gm16365	2
Gm8899	2
Mfsd4b3	2
Ddo	2
Wasf1	2
Ppil6	2
Gm9855	2
Gm34006	2
Gm47856	2
Bend3	2
Gm9803	2
Gm48066	2
Bves	2
Gm48128	2
Gm47580	2
Rps19-ps10	2
Fam184a	2
Gm16998	2
Gm9118	2
Cdh23	2
Gm17455	2
Gm26947	2
Rpl27a-ps1	2
Gm48086	2
Hkdc1	2
Pbld2	2
Gm26789	2
Zfp365	2
Rtkn2	2
Mrln	2
Gm9877	2
Gm48025	2
Pcdh15	2
Lrrc75b	2
Gm10941	2
Gm30122	2
Shc2	2
Gzmm	2
Efna2	2
Apc2	2
Pcsk4	2
Gm29093	2
4930404N11Rik	2
Gm48551	2
Gm16104	2
Celf5	2
Tle6	2
BC025920	2
Gm32687	2
Gm33378	2
BC024063	2
Glt8d2	2
Gm17249	2
Ttc41	2
Nr1h4	2
1500026H17Rik	2
Cfap54	2
Mir1931	2
Amdhd1	2
Ccdc38	2
Gm8580	2
Gm3571	2
Gm49628	2
Gm48718	2
Gm48882	2
5730420D15Rik	2
Gm47101	2
Gm48206	2
Gm48204	2
Gm48207	2
Gm15663	2
Gm48298	2
Lin7a	2
Gm8942	2
Tspan8	2
5330438D12Rik	2
Gm49344	2
Grip1	2
Gm47024	2
Gm47342	2
Gm47026	2
Hmga2	2
1700006J14Rik	2
Gm15910	2
Gm4478	2
Gm35696	2
Avpr1a	2
Gm48878	2
Avil	2
Eef1akmt3	2
F420014N23Rik	2
Kif5a	2
Gm4189	2
Gm26847	2
Myl6b	2
Rpsa-ps2	2
Rdh5	2
Itga7	2
Mettl7b	2
Gm44775	2
Camsap3	2
Gm7407	2
Prr36	2
Lrrc8e	2
Gm7461	2
Gm45074	2
Gm45073	2
Gm2814	2
Gm44716	2
Gm45420	2
9530085L11Rik	2
Gm37844	2
Gm6483	2
Gm10060	2
Gm21811	2
Gm21092	2
Nek5	2
Nek3	2
Gm26909	2
Gm45412	2
Htra4	2
Gm17484	2
Star	2
Kcnu1	2
Gm45250	2
Proscos	2
Hmgb1-rs17	2
Tex15	2
Gm16793	2
AI429214	2
Gm2033	2
Gm6180	2
1700029J07Rik	2
Enpp6	2
E030037K01Rik	2
Dctd	2
Gpm6a	2
Gm45263	2
Gm45265	2
Gm45264	2
Gm45262	2
A230085B16Rik	2
Gm45534	2
4930412F12Rik	2
B230317F23Rik	2
Gm45809	2
Gm45483	2
Gm7561	2
BC030870	2
Npy1r	2
Gm15991	2
Sh2d4a	2
Gm3365	2
Zfp964	2
Lpar2	2
Pbx4	2
Yjefn3	2
Crlf1	2
Gm11175	2
Kcnn1	2
Fam129c	2
Gm45779	2
Calr3	2
Gm35857	2
F2rl3	2
Isx	2
Gm7990	2
0610038B21Rik	2
Gm45286	2
Gm8054	2
Gm45728	2
Gm4890	2
Gm45872	2
Gm31105	2
Gm45449	2
Gm10645	2
Ptger1	2
Gm45778	2
Gm10643	2
C330011M18Rik	2
Nanos3	2
Gm26664	2
Zfp791	2
Mylk3	2
Gm39214	2
Gm10638	2
Rps6-ps2	2
Gm6658	2
Gm45464	2
Gm45292	2
Gm45294	2
Gm45293	2
Crnde	2
Gm45774	2
Gm39228	2
Gm15889	2
Cngb1	2
Gm45853	2
Impdh2-ps	2
Gm45257	2
9430099M06Rik	2
Gm45258	2
K230015D01Rik	2
Car7	2
Gm33023	2
Ces2g	2
Hsf4	2
4931428F04Rik	2
Elmo3	2
Lrrc29	2
Slc9a5	2
Agrp	2
Gm45855	2
Gm5915	2
Gm26786	2
Cdh3	2
Gm38318	2
Chst4	2
Gm26132	2
9430091E24Rik	2
Fa2h	2
Ldhd	2
Gm16118	2
Dynlrb2	2
1700030J22Rik	2
Pkd1l2	2
1190005I06Rik	2
Zfp469	2
Gm16378	2
Sult5a1	2
Spata33	2
Spire2	2
Gm22314	2
Pcnx2	2
Gm45746	2
Gm10044	2
Fhit	2
Gm47797	2
Gm47798	2
Gm4939	2
Gm2237	2
Mss51	2
1810062O18Rik	2
6230400D17Rik	2
Gm6128	2
C130012C08Rik	2
Zmiz1os1	2
Gm26660	2
Gm26772	2
Tmem254a	2
Plac9b	2
Erc2	2
Gm2670	2
Cacna2d3	2
Chdh	2
Tnnc1	2
Dnah1	2
Colq	2
Lrrc18	2
A630023A22Rik	2
Anxa8	2
Npy4r	2
Rpl23a-ps3	2
Gprin2	2
Gm3219	2
Ldb3	2
2610528A11Rik	2
Eif1-ps1	2
Gm47547	2
Gm49146	2
Gm8113	2
Ptgdr	2
Gm15222	2
Gm10101	2
2810457G06Rik	2
Gm18811	2
Gm48909	2
Pnp2	2
Gm43766	2
Ajuba	2
Cdh24	2
Gm8865	2
Ppp1r3e	2
Gm10364	2
Carmil3	2
Rec8	2
Gm49747	2
Tssk4	2
Gm8971	2
Fgf9	2
Gm33321	2
Gm26916	2
Gm37820	2
Fam124a	2
Neil2	2
Xkr6	2
Gm26225	2
Fbxo16	2
Clu	2
Ephx2	2
1700001G11Rik	2
Gm9130	2
Gm5464	2
Pnma2	2
Stc1	2
Rps2-ps5	2
4930480K23Rik	2
9930012K11Rik	2
Phyhip	2
Lgi3	2
Hr	2
Gm49164	2
Gm16409	2
Cbx3-ps6	2
Htr2a	2
Enox1	2
Gm6997	2
Gm7004	2
Gm49197	2
Gm10110	2
Gm7232	2
Klf5	2
Gm34643	2
Gm36107	2
Cldn10	2
Gm49179	2
Gm49768	2
A330035P11Rik	2
Gm49260	2
4930594M22Rik	2
Mmp10	2
Mmp27	2
Gm45494	2
Cfap300	2
Cep126	2
Trpc6	2
Pgr	2
Fat3	2
Gm48849	2
Zfp558	2
Muc16	2
Gm26733	2
Gm46142	2
Gm48069	2
Gm47079	2
Icam4	2
Raver1	2
Ccdc159	2
Gm48478	2
Gm48627	2
Bmper	2
Gm5120	2
Gm48673	2
Ntm	2
Adamts15	2
Adamts8	2
Barx2	2
Gm3756	2
Gm47496	2
Gm38292	2
Gm38346	2
Cdon	2
Gm25630	2
Gm48443	2
Pknox2	2
Ccdc15	2
Gm47643	2
Gm47652	2
Gm47963	2
Vsig2	2
Olfr889	2
AW551984	2
Gm5055	2
Gm48742	2
Pou2f3	2
Gm26737	2
Gm10687	2
5830462O15Rik	2
Gm10686	2
Gm9830	2
C030014I23Rik	2
Gm47204	2
Mpzl2	2
Scn2b	2
2610028D06Rik	2
A830035O19Rik	2
Nxpe1-ps	2
Plet1	2
Pih1d2	2
Dixdc1	2
2310030G06Rik	2
Exph5	2
4930550C14Rik	2
Rab7-ps1	2
Isl2	2
Gm7435	2
Gm37842	2
Gm36940	2
Lingo1	2
Gm47237	2
Gm10658	2
2700012I20Rik	2
Rpp25	2
Gm26631	2
Stra6	2
Rec114	2
Neo1	2
Tmem202	2
Thsd4	2
Gm47676	2
B930082K07Rik	2
Calml4	2
Gm16759	2
Smad6	2
Scarletltr	2
Gm48855	2
Uchl4	2
Igdcc4	2
Snx22	2
Gm10642	2
Aldh1a2	2
Gm38057	2
Gm37023	2
Gm37137	2
Gm19353	2
Gm17828	2
Gm37983	2
Gm37303	2
BC065403	2
Gm19427	2
A530064N14Rik	2
Gm36936	2
Dyx1c1	2
Unc13c	2
Gm19531	2
Hmgcll1	2
Fam83b	2
Lrrc1	2
Gm21013	2
C920006O11Rik	2
Cd109	2
Gm17477	2
4933431K14Rik	2
Ube2cbp	2
Gm17530	2
Rwdd2a	2
Gm28229	2
9430037G07Rik	2
Gm29562	2
Gm38091	2
Minar1	2
Rasgrf1	2
Adamts7	2
Gm16794	2
Gm38375	2
BC043934	2
Gm8520	2
Gm28530	2
Esyt3	2
Il20rb	2
Gm38297	2
Gm37553	2
Gm37621	2
Gm37953	2
Gm37314	2
Ephb1	2
Ky	2
Tmem108	2
Hmgb1-rs16	2
Gm47103	2
Col6a6	2
Col6a5	2
Cacna2d2	2
Gm19721	2
4930447F24Rik	2
Amt	2
3000002C10Rik	2
Gm4734	2
Cspg5	2
Gm42763	2
Tmie	2
Lrrc2	2
Gm9888	2
Osbpl10	2
Gm5921	2
Gm2415	2
Xylb	2
Gm47320	2
Gm47043	2
5830454E08Rik	2
4632418H02Rik	2
Gm26797	2
Zkscan7.1	2
Pisd-ps1	2
Sec14l2	2
AA413626	2
Gm11964	2
Gm11969	2
A730071L15Rik	2
Gm11970	2
Gm11975	2
Nacad	2
Gm11992	2
Zpbp	2
Spata48	2
Cobl	2
Gm12663	2
Etaa1os	2
Gm37818	2
2900018N21Rik	2
Gm12042	2
9130230N09Rik	2
Efemp1	2
A630052C17Rik	2
Gm8098	2
Gm12097	2
Stc2	2
Rpsa-ps4	2
Fgf18	2
Ranbp17	2
Kcnip1	2
Kcnmb1	2
Wwc1	2
Gabra1	2
Ccnjl	2
Gm16033	2
Gm12174	2
Zfp354b	2
D930048N14Rik	2
Gdf9	2
Gm17334	2
Gm12218	2
Slc22a21	2
Slc22a4	2
Gm12229	2
Gm12251	2
2610507I01Rik	2
Wnt9a	2
Med9os	2
Pemt	2
Drc3	2
Gm12279	2
Fbxw10	2
Tvp23bos	2
Arhgap44	2
Gm12294	2
Myocd	2
Usp43	2
Tnk1	2
2810408A11Rik	2
Slc16a11	2
Tm4sf5	2
Inca1	2
Gm43951	2
4930563E22Rik	2
Spns3	2
Gm6733	2
P2rx5	2
Gm12328	2
Doc2b	2
Gemin4	2
Dbil5	2
Trarg1	2
Slc6a4	2
Abhd15	2
Gm11191	2
Dhrs13os	2
BC030499	2
Slc13a2	2
Cdk5r1	2
C030013C21Rik	2
Tmem98	2
Rasl10b	2
Mmp28	2
Tbx2	2
Gm11491	2
Tex14	2
2010015M23Rik	2
Gm11510	2
Gm11512	2
B230206L02Rik	2
Wfikkn2	2
Mycbpap	2
Nxph3	2
Gm9796	2
Zfp652os	2
4833417C18Rik	2
Igf2bp1	2
Gm11539	2
Hoxb5os	2
Gm11517	2
Prr15l	2
Gpr179	2
Epop	2
Gm11613	2
Atp5l2-ps	2
Plxdc1	2
Grb7	2
Gm12359	2
Rapgefl1	2
Krt19	2
Krt14	2
Gm11598	2
Gm10039	2
Ttc25	2
Tubg2	2
Cntd1	2
Gm27029	2
Rpl27-ps2	2
Gm20659	2
Gm11627	2
2810433D01Rik	2
Hexim2	2
1700023F06Rik	2
Gm8738	2
Gm11652	2
Taco1os	2
Gm11713	2
Cep112it	2
Sox9	2
Hid1	2
Evpl	2
Prcd	2
Cep295nl	2
Cbx2	2
Gm11769	2
Pycr1	2
Ccdc57	2
Sectm1b	2
Rab40b	2
2810429I04Rik	2
Rpl29-ps2	2
Gm47802	2
Gm47826	2
Gm47405	2
Ryr2	2
Gm47322	2
Edaradd	2
Gm48682	2
Gm6556	2
Sugct	2
8430406P12Rik	2
Gm32699	2
Vdac3-ps1	2
Gm47665	2
Nkapl	2
Zkscan4	2
AK157302	2
Hist1h4j	2
Zfp184	2
Gm11281	2
Prss16	2
C230035I16Rik	2
Hist1h3g	2
Gm40841	2
Foxq1	2
Foxf2	2
A730091E23Rik	2
Serpinb1a	2
Serpinb6b	2
Serpinb1b	2
4930447K03Rik	2
Eci3	2
Gm48706	2
Tmed10-ps	2
Gm8277	2
Gm47675	2
Gm4035	2
Cage1	2
Gm31834	2
5033403F01Rik	2
Hsp25-ps1	2
5033430I15Rik	2
Cap2	2
2010001K21Rik	2
Nhlrc1	2
Id4	2
Tes3-ps	2
Gm48623	2
Cplx2	2
Gm6344	2
Gm47816	2
Fbxl21	2
Gm3325	2
Zfp808	2
Gm3604	2
Gm48690	2
Gm48701	2
Gm48735	2
Gm16907	2
Gm47588	2
Gm47513	2
1810034E14Rik	2
Gm47123	2
Gm5791	2
Gm36445	2
Gm47258	2
Gm10767	2
Gm46440	2
Gm28557	2
Zfp759	2
Gm28041	2
Gm48899	2
9430065F17Rik	2
Zfp85os	2
Zfp493	2
4930525G20Rik	2
Gm10037	2
Srd5a1	2
Tert	2
Gm47469	2
Gm8288	2
Gpr150	2
Gm8185	2
A830082K12Rik	2
Gm5042	2
Adgrv1	2
Gm4936	2
Gm46432	2
Gm8526	2
Cmya5	2
Gm47155	2
Gm47210	2
Gm9776	2
Gm48349	2
Gm48420	2
Sv2c	2
Gm48138	2
Gm46436	2
Gm48139	2
5330431K02Rik	2
Gm26559	2
Ocln	2
Taf9	2
Gm36638.1	2
Gm6211	2
Gm16416	2
3830408C21Rik	2
Gm15327	2
Gm15326	2
BC067074	2
Gm47479	2
Isl1	2
3110070M22Rik	2
Gm26520	2
Pomc	2
Fam228b	2
Klhl29	2
2810032G03Rik	2
Gm48619	2
Gm5182	2
Kcns3	2
Fam84a	2
Gm49326	2
Gm49329	2
Gm49331	2
Gm49327	2
Bnip3l-ps	2
5730507C01Rik	2
Gm5953	2
Gm46339	2
Gm5784	2
Gm49700	2
1700030C10Rik	2
1700030C10Rik.1	2
Zfp125	2
Gm10478	2
Gm30124	2
Gm4419	2
Gm4425	2
2410018L13Rik	2
Gm38699	2
9030624G23Rik	2
Gm48904	2
Fam110c	2
Gpr22	2
Gm18029	2
4933406C10Rik	2
Gm9370	2
Gm47357	2
Gm10933	2
Gm48137	2
Agr2	2
D630036H23Rik	2
Gm7252	2
Gm17024	2
Gm7008	2
Gm47036	2
Gm15902	2
Gm7422	2
Prkd1	2
Npas3	2
Gm6218	2
Rpl31-ps17	2
Gm24305	2
Srp54b	2
Gm49376	2
Rpl18a-ps1	2
Gm9812	2
Cox6c2	2
Nkx2-9	2
Gm5786	2
Gm48417	2
Gm6395	2
Gpr135	2
Lrrc9	2
Six4	2
Gm48653	2
1700086L19Rik	2
Gm34552	2
Gm47690	2
Gm47689	2
Gm7862	2
Akap5	2
A430103D13Rik	2
4930426I24Rik	2
Gm47218	2
Gm48231	2
Plek2	2
Plekhd1	2
Gm26545	2
Slc10a1	2
Smoc1	2
Gm20498	2
Map3k9	2
Gm29361	2
Papln	2
Gm47484	2
Fam161b	2
Bbof1	2
Ltbp2	2
Prox2	2
Zc2hc1c	2
Flvcr2	2
Gm48008	2
Angel1	2
Gm26698	2
Ngb	2
Gm6566	2
Samd15	2
Gm26764	2
Gm8557	2
Dio2	2
Rpl31-ps1	2
Flrt2	2
Gm48015	2
9430031K09Rik	2
D230049E03Rik	2
Gm48062	2
Efcab11	2
Gm48381	2
Gm49703	2
Gm48771	2
D130020L05Rik	2
Gm7143	2
Ppp4r4	2
Serpina3i	2
Serpina3m	2
Snhg10	2
Bdkrb1	2
Slc25a29	2
Slc25a47	2
Begain	2
Rian	2
Gm37899	2
B830012L14Rik	2
Mirg	2
Gm6988	2
B930059L03Rik	2
Mok	2
Gm26912	2
Mpc1-ps	2
Gm48286	2
Xrcc3	2
Gm19195	2
Gm30238	2
Ahnak2	2
Vipr2	2
Ptprn2	2
BC037032	2
Rpl19-ps6	2
Capsl	2
Spef2	2
Prlr	2
Gm6533	2
Gm48996	2
Gm49265	2
Gm6330	2
Gm49266	2
B230362B09Rik	2
Tspyl5	2
D730044K07Rik	2
Nipal2	2
Gm48960	2
Gm48966	2
9130002K18Rik	2
Gm48961	2
Spag1	2
Gm34590	2
Gm49311	2
Gm49085	2
G930009F23Rik	2
Gm49077	2
Cthrc1	2
Rims2	2
AU022793	2
Zfpm2	2
Gm49525	2
Gm49526	2
Gm49524	2
Pkhd1l1	2
Aard	2
Gm2387	2
Gm10020	2
Tnfrsf11b	2
Col14a1	2
Has2os	2
Gm29394	2
Gm7691	2
Gm20150	2
Fam84b	2
9930014A18Rik	2
Kcnq3	2
Gm37320	2
Gm49066	2
Arc	2
Jrk	2
Slurp1	2
Ly6h	2
2810039B14Rik	2
Tigd5	2
Ccdc166	2
Fam83h	2
Eppk1	2
Rps6-ps1	2
Scx	2
Gm49413	2
Slc39a4	2
Kifc2	2
Gpt	2
Zfp647	2
Apol7a	2
Apol9a	2
Apol9b	2
Gm22107	2
Lgals2	2
Fam227a	2
Gm16576	2
D730005E14Rik	2
Gm6612	2
Gm17025	2
Gm5218	2
Gm8444	2
Shisa8	2
Pheta2	2
Rnu12	2
Gm49463	2
1700001L05Rik	2
Shisal1	2
Rtl6	2
Arhgap8	2
Phf21b	2
Gm29666	2
Gm49539	2
Lncppara	2
Celsr1	2
1810021B22Rik	2
Mapk11	2
Gm26798	2
Odf3b	2
C230037L18Rik	2
Rpl31-ps8	2
A130051J06Rik	2
Gm32885	2
Amigo2	2
Gm4383	2
Ccdc65	2
5730414N17Rik	2
Prph	2
Kcnh3	2
Gpd1	2
Gm49494	2
2310068J16Rik	2
5330439K02Rik	2
Csrnp2	2
Gm49492	2
C330013E15Rik	2
I730030J21Rik	2
Slc4a8	2
Fignl2	2
6030408B16Rik	2
Krt7	2
Krt86	2
Krt8	2
Krt18	2
Zfp174	2
Srl	2
Gm15859	2
4930451G09Rik	2
Smim22	2
Ppl	2
Rbfox1	2
Gm4262	2
2610020C07Rik	2
Efcab1	2
Pkp2	2
Gm5481	2
Vpreb1	2
1700056N10Rik	2
Gm6440	2
Aifm3	2
Gm49785	2
Lrrc74b	2
P2rx6	2
Slc7a4	2
Ccdc74a	2
Rpl26-ps4	2
AA914427	2
Sept5	2
Gm15799	2
Map6d1	2
Gm15760	2
Camk2n2	2
Clcn2	2
Map3k13	2
Liph	2
Fetub	2
Kng2	2
6330408M09Rik	2
B630019A10Rik	2
BC106179	2
Cldn1	2
Hrasls	2
Gm49756	2
Gm46565	2
Gm15696	2
Iqcg	2
Slc12a8	2
Gm49706	2
Eaf2	2
Fbxo40	2
Gm36028	2
Popdc2	2
Gm15530	2
Upk1b	2
Gm15712	2
Gramd1c	2
Gm4737	2
Gm7204	2
Gm8670	2
Gm9027	2
Gm21816	2
9530003O04Rik	2
Gm37694	2
E330011O21Rik	2
Cxadr	2
Gm10791	2
B130034C11Rik	2
Map3k7cl	2
Gm7667	2
Mrap	2
Dnajc28	2
Gm10785	2
Gm16310	2
Kcnj15	2
CT030665.1	2
Lca5l	2
Bace2	2
Ripk4	2
Pisd-ps2	2
Gm6475	2
1700102H20Rik	2
3300005D01Rik	2
Serac1	2
Dynlt1c	2
Rsph3b	2
Gm49719	2
Acat3	2
Gm16046	2
Tcte2	2
Dact2	2
Wdr27	2
Gm3435	2
Dll1	2
Gm6712	2
Gm26873	2
Gm49784	2
Has1	2
9330136K24Rik	2
CAAA01141682.1	2
AC154707.1	2
Zfp947	2
AC098880.2	2
AC154486.3	2
Gm16386	2
AC154766.4	2
CT010502.1	2
Rab26	2
Noxo1	2
Snora78	2
Eme2	2
Nme3	2
Gng13	2
Msln	2
Ccdc78	2
Fbxl16	2
Wdr90	2
Rgs11	2
Gm16580	2
Syngap1	2
Ggnbp1.1	2
AC141882.2	2
Gm9703	2
Gm15420	2
AC154912.1	2
E230001N04Rik	2
AC140278.1	2
Pnpla1	2
Trp53cor1	2
Rsph1	2
AC166575.1	2
Ephx3	2
Cyp4f14	2
Gm19412	2
Col11a2	2
BC051142	2
Ager	2
C4a	2
Cfb	2
C2	2
Gm10501	2
Sapcd1	2
Ly6g6e	2
Gm20522	2
Gm17705	2
Gm16279	2
H2-Bl	2
H2-T-ps	2
Gm10499	2
Rnf39	2
Zfp57	2
9130008F23Rik	2
Gm9104	2
F630040K05Rik	2
Gm23037	2
AC151275.1	2
Gm5093	2
Gm4945	2
AI661453	2
Gm7334	2
Efhb	2
Rpl21-ps6	2
Plin4	2
AC026385.2	2
Gm20219	2
Crb3	2
AC121299.1	2
Arhgap28	2
A930029G22Rik	2
AC154187.1	2
Myom1	2
AC154218.2	2
Gm38220	2
Spdya	2
Alk	2
AC159187.1	2
CT010445.1	2
AC154366.4	2
AC132133.2	2
AC122253.2	2
AC122453.1	2
Rpl21-ps7	2
Abcg5	2
1110020A21Rik	2
AC096777.1	2
AC122818.1	2
Epcam	2
Kcnk12	2
AC159289.2	2
Gm26734	2
Gm29650	2
Gm4017	2
Gm37158	2
Gm2238	2
Gm28529	2
AC163101.1	2
AC163101.2	2
Gm7497	2
Abhd3	2
1010001N08Rik	2
Gata6	2
AC104328.1	2
Gm6457	2
Gm10036	2
Gm4835	2
Dsg2	2
Asxl3	2
Gm15972	2
AC113953.1	2
Gm26533	2
A830052D11Rik	2
Pkd2l2	2
Nme5	2
4933408B17Rik	2
Reep2	2
1700066B19Rik	2
Gm6542	2
Dnd1	2
Pcdhb7	2
Pcdhb21	2
Gm8242	2
Pcdhga2	2
Pcdhga3	2
Pcdhgb1	2
Pcdhgb2	2
Pcdhga5	2
Pcdhga6	2
Pcdhga7	2
Pcdhga8	2
Pcdhga9	2
Pcdhgb6	2
Pcdhga10	2
Pcdhga11	2
Pcdhgc4	2
Pcdhgc5	2
AC110730.1	2
Gm8181	2
Cdo1	2
AC123927.2	2
AC123927.3	2
Lvrn	2
Gm16283	2
C030005K06Rik	2
Cd63-ps	2
Gm8529	2
Gm4950	2
Gm4221	2
Adamts19	2
Chsy3	2
Arsi	2
Sh3tc2	2
Gm9949	2
AC157903.1	2
A330084C13Rik	2
AC132307.3	2
AC132307.1	2
AC124578.3	2
Ccbe1	2
AC100212.9	2
Gnal	2
AC140336.1	2
Gm17669	2
Gm26910	2
AC135016.1	2
Rab27b	2
Stard6	2
Myo5b	2
Zbtb7c	2
Katnal2	2
Rnf165	2
AC158975.2	2
Dok6	2
Eif3s6-ps2	2
AC163277.1	2
AC132452.5	2
AC133523.4	2
Gm49405	2
Doc2g	2
Gstp2	2
Gm17552	2
Sptbn2	2
Gm21992	2
Actn3	2
Bbs1	2
Peli3	2
Slc29a2	2
AC124502.3	2
Rin1	2
Tmem151a	2
AC122861.4	2
AC126029.2	2
1700020D05Rik	2
Frmd8os	2
Cdc42bpg	2
Rps6ka4	2
Rcor2	2
AC129188.1	2
1700105P06Rik	2
AC130693.1	2
Zbtb3	2
Gng3	2
Lbhd1	2
Snora57	2
Mir5136	2
AC121967.1	2
AC132253.9	2
Best1	2
Fads3	2
Myrf	2
AC132402.1	2
Tmem132a	2
2410080I02Rik	2
Kank1	2
4430402I18Rik	2
AC113961.1	2
2700046G09Rik	2
Gm26902	2
Ifit1bl2	2
Rpl10-ps6	2
AC137605.6	2
Rbp4	2
Hoga1	2
Loxl4	2
AC131185.2	2
AC122442.1	2
Cfap43	2
Gsto2	2
Adra2a	2
Gm17197	2
B230217O12Rik	2
E330013P04Rik	2
mt-Tq	2
Gm37180	2
Gm38148	2
Gm37587	2
St18	2
Gm9947	2
4930444P10Rik	2
Crispld1	2
Gm38224	2
Gm36949	2
Gm29107	2
Khdrbs2	2
Lonrf2	2
8430432A02Rik	2
Gm28906	2
Gm38137	2
Gm38075	2
6820402A03Rik	2
Myl1	2
Fam124b	2
Sphkap	2
Gm37959	2
Gm36970	2
Lypd1	2
Gm38026	2
Cntn2	2
Etnk2	2
Gm15454	2
Syt2	2
Gm37777	2
Gm38284	2
Gm38352	2
Gm37578	2
Gm37861	2
Gm37873	2
Gm37767	2
Fmo4	2
Gm37981	2
Atp1a4	2
Ackr1	2
Fmn2	2
5730408A14Rik	2
Gm37463	2
Gm38169	2
Gm37516	2
Gm37239	2
Fam71a	2
Gm37783	2
Gm38036	2
2900035J10Rik	2
Gm37366	2
Cr2	2
Gm37107	2
Gm13187	2
Gm26565	2
Gm37742	2
Cubn	2
